timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gravity_x,gravity_y,gravity_z,pedo
1627739460357,-1.1863607168197632, 3.7201781272888184, 8.092525482177734, 0.2888195812702179, -0.6024065017700195, 0.10093371570110321, -0.5543773770332336, 3.246986150741577, 9.240446090698242,0
1627739460373,-0.6653441786766052, 3.981884241104126, 8.948908805847168, 0.17803215980529785, -0.6993455290794373, 0.012516846880316734, -0.459483802318573, 3.283870220184326, 9.232614517211914,0
1627739460390,-0.5940786600112915, 3.8579182624816895, 10.147247314453125, 0.12689951062202454, -0.4671180546283722, -0.08335687220096588, -0.3772619962692261, 3.303020715713501, 9.229509353637695,0
1627739460406,-0.9617846608161926, 3.772279739379883, 10.180185317993164, 0.21638165414333344, -0.1976063847541809, -0.1440768986940384, -0.3344551920890808, 3.325212001800537, 9.223188400268555,0
1627739460422,-0.8521915078163147, 3.596212148666382, 9.43698787689209, 0.23555639386177063, 0.06551370769739151, -0.16964322328567505, -0.3329854905605316, 3.358588218688965, 9.211140632629395,0
1627739460439,-0.7851181030273438, 3.453082323074341, 9.218998908996582, 0.13116057217121124, 0.15180005133152008, -0.17070847749710083, -0.3714470863342285, 3.3914828300476074, 9.197607040405273,0
1627739460455,-0.9330388903617859, 3.4291274547576904, 9.129168510437012, 0.16418373584747314, 0.14327794313430786, -0.1675126850605011, -0.40363267064094543, 3.41023850440979, 9.189312934875488,0
1627739460471,-1.1480331420898438, 3.4578733444213867, 8.64168930053711, 0.2323606014251709, 0.0026631588116288185, -0.11744530498981476, -0.42378339171409607, 3.4384448528289795, 9.177886962890625,0
1627739460487,-0.6509712934494019, 3.7201781272888184, 7.864954948425293, 0.2227732390165329, -0.3637875020503998, -0.07376950234174728, -0.41022443771362305, 3.4732108116149902, 9.165404319763184,0
1627739460504,-0.5317962169647217, 3.948946475982666, 9.100422859191895, 0.17909742891788483, -0.4809664785861969, -0.1525990068912506, -0.35054877400398254, 3.502570867538452, 9.15670394897461,0
1627739460520,-0.2209828943014145, 3.905827760696411, 9.990942001342773, 0.1759016364812851, -0.16138742864131927, -0.25486430525779724, -0.3034106492996216, 3.5356054306030273, 9.145685195922852,0
1627739460536,-0.4024403989315033, 3.5003929138183594, 9.740015983581543, 0.19720691442489624, 0.14753900468349457, -0.28362640738487244, -0.322726845741272, 3.5590648651123047, 9.135918617248535,0
1627739460553,-1.1528240442276, 3.019500732421875, 8.759666442871094, 0.3271690607070923, 0.20612849295139313, -0.190948486328125, -0.3667503297328949, 3.591780662536621, 9.121441841125488,0
1627739460569,-1.0432308912277222, 3.3099524974823, 8.319497108459473, 0.4155859351158142, 0.15180005133152008, -0.05672528222203255, -0.405551940202713, 3.640425682067871, 9.100491523742676,0
1627739460585,-0.6701351404190063, 3.844144105911255, 8.503949165344238, 0.5849628448486328, -0.12197267264127731, 0.052996858954429626, -0.4125431478023529, 3.7079954147338867, 9.072854042053223,0
1627739460601,-0.09162705391645432, 4.077703475952148, 8.078152656555176, 0.583897590637207, -0.14008215069770813, -0.0013315794058144093, -0.38219982385635376, 3.823225975036621, 9.026237487792969,0
1627739460618,-0.13953661918640137, 3.953737258911133, 7.581090927124023, 0.4155859351158142, -0.16671374440193176, -0.09294424206018448, -0.36625221371650696, 3.8913769721984863, 8.99773120880127,0
1627739460634,-0.33117491006851196, 3.872291088104248, 8.08773422241211, 0.6030722856521606, -0.8452866077423096, -0.14088110625743866, -0.31595247983932495, 3.953803300857544, 8.972386360168457,0
1627739460650,0.1664857566356659, 4.735262393951416, 9.574129104614258, 1.3093420267105103, -1.8487648963928223, -0.1856221705675125, -0.14916488528251648, 4.073589324951172, 8.922988891601562,0
1627739460666,1.0216716527938843, 3.3955907821655273, 9.938840866088867, 1.9676748514175415, -1.849830150604248, -0.2900179922580719, 0.18336057662963867, 4.372933387756348, 8.779518127441406,0
1627739460683,1.0456264019012451, 2.618856906890869, 7.566717624664307, 2.112550735473633, -1.4471604824066162, -0.2612558901309967, 0.38034093379974365, 4.645111560821533, 8.632171630859375,0
1627739460699,1.3372758626937866, 5.755136966705322, 2.595500946044922, 1.516003131866455, -1.5132068395614624, -0.21225376427173615, 0.5517168045043945, 4.900091648101807, 8.48061466217041,0
1627739460715,0.7060673236846924, 4.9688215255737305, 2.803907632827759, 0.6286386251449585, -2.0074892044067383, -0.36671698093414307, 0.7555845379829407, 5.067446231842041, 8.365774154663086,0
1627739460732,1.1270726919174194, 3.691432476043701, 5.422165870666504, 0.024634219706058502, -2.123602867126465, -0.3795001208782196, 1.0779987573623657, 5.139400482177734, 8.286169052124023,1
1627739460748,0.8162593245506287, 3.7249691486358643, 10.16102123260498, -0.40679749846458435, -1.5132068395614624, -0.20586217939853668, 1.2844256162643433, 5.109889030456543, 8.274986267089844,1
1627739460764,1.633716344833374, 5.0688323974609375, 11.472545623779297, -0.3290332853794098, 0.026098955422639847, -0.03115895763039589, 1.348886489868164, 5.0534844398498535, 8.299332618713379,1
1627739460780,2.4984841346740723, 5.683871746063232, 9.17647933959961, 0.31119009852409363, -0.8293076753616333, -0.21758008003234863, 1.3764259815216064, 5.047857761383057, 8.298233985900879,1
1627739460797,2.8631956577301025, 5.431148529052734, 7.6475653648376465, 0.7159902453422546, -1.6974973678588867, -0.5819001793861389, 1.5614891052246094, 5.156791687011719, 8.197888374328613,1
1627739460813,3.541714906692505, 5.988696575164795, 5.152075290679932, 0.3495396077632904, -1.8391774892807007, -0.7928223609924316, 1.736678957939148, 5.247782230377197, 8.104372024536133,1
1627739460829,0.9222592115402222, 6.31747579574585, 6.227046489715576, -0.42064592242240906, -1.8231985569000244, -1.3883047103881836, 1.8805357217788696, 5.278181076049805, 8.052359580993652,1
1627739460846,-2.3900887966156006, 4.92091178894043, 8.612942695617676, -0.8627303242683411, -1.8306553363800049, -1.1081403493881226, 1.990540862083435, 5.247677326202393, 8.045851707458496,1
1627739460862,-1.4911854267120361, 3.701014280319214, 11.519856452941895, -0.9607345461845398, -1.4663352966308594, -0.06311686336994171, 2.131133556365967, 5.151401996612549, 8.072015762329102,2
1627739460878,1.6678519248962402, 4.344200134277344, 11.558183670043945, -1.0012145042419434, -0.8751139640808105, 0.5771065354347229, 2.3418729305267334, 4.96755838394165, 8.128660202026367,2
1627739460894,2.446981430053711, 5.411984920501709, 11.77557373046875, -0.9372987151145935, -0.4713791012763977, 0.6229128241539001, 2.4664041996002197, 4.817975044250488, 8.18169116973877,2
