ts,ts,ax,ay,az,gx,gy,gz,mx,my,mz
2021-05-27 15:40:49.791778560+09:00,1622097649791.7786,3.3043478260869565,-2.793478260869565,9.48913043478261,0.2462595419847325,4.660916030534351,1.7674809160305345,-0.0974512743628185,0.368815592203898,-0.3913043478260869
2021-05-27 15:40:49.801757696+09:00,1622097649801.7578,3.097826086956521,-2.6739130434782608,9.67391304347826,-0.6850381679389316,3.439541984732825,1.6453435114503818,-0.095952023988006,0.3778110944527736,-0.3883058470764617
2021-05-27 15:40:49.811737088+09:00,1622097649811.737,3.358695652173913,-2.7391304347826084,9.58695652173913,0.6279389312977096,3.2868702290076337,1.4621374045801527,-0.0899550224887556,0.3748125937031484,-0.3928035982008995
2021-05-27 15:40:49.821716224+09:00,1622097649821.7163,3.358695652173913,-2.75,9.347826086956522,3.5592366412213736,8.783053435114503,1.7216793893129771,-0.095952023988006,0.3883058470764617,-0.3883058470764617
2021-05-27 15:40:49.831695616+09:00,1622097649831.6956,3.25,-2.630434782608696,9.532608695652174,1.8951145038167936,4.401374045801527,0.5003053435114505,-0.0929535232383808,0.3808095952023987,-0.3913043478260869
2021-05-27 15:40:49.841674752+09:00,1622097649841.6748,3.260869565217391,-2.608695652173913,9.543478260869565,3.1470229007633588,3.744885496183206,0.6529770992366414,-0.0914542728635682,0.3898050974512743,-0.3898050974512743
2021-05-27 15:40:49.851654144+09:00,1622097649851.654,3.2282608695652173,-2.608695652173913,9.543478260869565,2.29206106870229,3.0425954198473284,0.9277862595419848,-0.0914542728635682,0.3703148425787106,-0.3913043478260869
2021-05-27 15:40:49.861633280+09:00,1622097649861.6333,3.130434782608696,-2.641304347826087,9.728260869565217,-0.1048854961832063,3.134198473282443,0.8819847328244276,-0.0929535232383808,0.3793103448275862,-0.3898050974512743
2021-05-27 15:40:49.871612416+09:00,1622097649871.6123,3.184782608695652,-2.5217391304347827,9.717391304347826,-0.8529770992366414,1.4395419847328246,0.8972519083969467,-0.0944527736131934,0.3718140929535232,-0.383808095952024
2021-05-27 15:40:49.881591808+09:00,1622097649881.5918,3.315217391304348,-2.5869565217391304,9.75,-2.013282442748092,1.1647328244274813,0.943053435114504,-0.095952023988006,0.376311844077961,-0.3958020989505247
2021-05-27 15:40:49.891601664+09:00,1622097649891.6016,3.032608695652174,-2.543478260869565,9.92391304347826,-6.53236641221374,-2.881068702290076,0.973587786259542,-0.0899550224887556,0.376311844077961,-0.3928035982008995
2021-05-27 15:40:49.901550336+09:00,1622097649901.5503,3.2065217391304346,-2.5,9.73913043478261,-5.646870229007633,-1.8734351145038164,0.3018320610687024,-0.0914542728635682,0.376311844077961,-0.3868065967016492
2021-05-27 15:40:49.911529472+09:00,1622097649911.5295,3.315217391304348,-2.608695652173913,9.684782608695652,-5.280458015267175,-1.079541984732824,0.1186259541984734,-0.095952023988006,0.3658170914542728,-0.409295352323838
2021-05-27 15:40:49.921508864+09:00,1622097649921.5088,3.0217391304347827,-2.7065217391304346,9.793478260869565,-9.463664122137404,-2.621526717557252,-0.1409160305343509,-0.0914542728635682,0.3748125937031484,-0.3913043478260869
2021-05-27 15:40:49.931488+09:00,1622097649931.488,3.0543478260869565,-2.5869565217391304,9.73913043478261,-11.55526717557252,-5.552824427480916,-1.1485496183206103,-0.0914542728635682,0.376311844077961,-0.3853073463268365
2021-05-27 15:40:49.941467392+09:00,1622097649941.4673,3.3369565217391304,-2.619565217391304,9.73913043478261,-11.646870229007634,-4.774198473282442,-0.1256488549618319,-0.0929535232383808,0.376311844077961,-0.3958020989505247
2021-05-27 15:40:49.951446272+09:00,1622097649951.4463,3.467391304347826,-2.597826086956521,9.76086956521739,-14.333893129770992,-8.16351145038168,-4.415725190839694,-0.0944527736131934,0.3718140929535232,-0.3883058470764617
2021-05-27 15:40:49.961425664+09:00,1622097649961.4258,3.1739130434782608,-2.510869565217391,9.793478260869565,-15.707938931297711,-8.697862595419847,-4.553129770992366,-0.088455772113943,0.376311844077961,-0.3793103448275862
2021-05-27 15:40:49.971405056+09:00,1622097649971.405,3.1956521739130435,-2.467391304347826,9.92391304347826,-20.639236641221377,-10.82,-3.576030534351145,-0.095952023988006,0.3778110944527736,-0.3808095952023987
2021-05-27 15:40:49.981384448+09:00,1622097649981.3845,2.9782608695652173,-1.5869565217391304,10.608695652173912,-36.02854961832061,-16.66732824427481,-6.217251908396946,-0.0989505247376311,0.376311844077961,-0.3883058470764617
2021-05-27 15:40:49.991363584+09:00,1622097649991.3635,2.934782608695652,-2.1630434782608696,10.391304347826086,-41.7079389312977,-20.270381679389317,-7.942442748091603,-0.088455772113943,0.3748125937031484,-0.3898050974512743
2021-05-27 15:40:50.001342720+09:00,1622097650001.3428,2.8369565217391304,-2.032608695652174,10.358695652173912,-54.73083969465648,-26.1024427480916,-7.713435114503817,-0.0974512743628185,0.3733133433283358,-0.376311844077961
2021-05-27 15:40:50.011322112+09:00,1622097650011.322,2.7065217391304346,-2.25,10.380434782608695,-67.81480916030534,-30.66732824427481,-9.98824427480916,-0.0989505247376311,0.3808095952023987,-0.3718140929535232
2021-05-27 15:40:50.021301248+09:00,1622097650021.3013,2.6956521739130435,-2.282608695652174,10.402173913043478,-84.30335877862595,-34.37725190839694,-6.476793893129771,-0.0839580209895052,0.3853073463268365,-0.368815592203898
2021-05-27 15:40:50.031280640+09:00,1622097650031.2805,2.5217391304347827,-2.217391304347826,10.293478260869565,-95.12778625954198,-43.56809160305343,4.790381679389313,-0.0974512743628185,0.3808095952023987,-0.3583208395802099
2021-05-27 15:40:50.041259776+09:00,1622097650041.2598,2.8043478260869565,-2.0760869565217392,10.293478260869565,-116.33389312977098,-49.552824427480914,14.271297709923664,-0.1124437781109445,0.383808095952024,-0.3463268365817091
2021-05-27 15:40:50.051238912+09:00,1622097650051.239,3.3260869565217392,-1.967391304347826,10.326086956521738,-138.51709923664123,-52.69786259541985,20.48503816793893,-0.1004497751124437,0.3898050974512743,-0.3418290854572713
2021-05-27 15:40:50.061218560+09:00,1622097650061.2185,3.891304347826087,-2.25,10.619565217391305,-162.36442748091605,-53.50702290076336,31.64534351145038,-0.1019490254872563,0.3943028485757121,-0.3313343328335832
2021-05-27 15:40:50.071197440+09:00,1622097650071.1975,4.054347826086956,-2.097826086956521,9.989130434782608,-184.3491603053435,-46.16351145038168,44.79038167938931,-0.0914542728635682,0.3928035982008995,-0.3178410794602698
2021-05-27 15:40:50.081176832+09:00,1622097650081.1768,4.228260869565217,-1.4456521739130437,10.489130434782608,-205.127786259542,-50.57572519083969,58.75984732824427,-0.095952023988006,0.4047976011994003,-0.3118440779610195
2021-05-27 15:40:50.091155968+09:00,1622097650091.156,4.434782608695652,-1.5869565217391304,10.826086956521738,-241.17358778625956,-41.415419847328245,71.53847328244275,-0.08095952023988,0.4032983508245877,-0.2878560719640179
2021-05-27 15:40:50.101135360+09:00,1622097650101.1353,4.902173913043479,-1.4456521739130437,11.51086956521739,-293.570534351145,-30.377251908396943,88.08809160305344,-0.088455772113943,0.4182908545727136,-0.2653673163418291
2021-05-27 15:40:50.111114496+09:00,1622097650111.1145,6.08695652173913,-0.9130434782608696,11.369565217391305,-379.76900763358776,-34.7436641221374,81.15679389312977,-0.0764617691154422,0.416791604197901,-0.2488755622188905
2021-05-27 15:40:50.121124608+09:00,1622097650121.1245,5.304347826086956,-1.2173913043478262,11.315217391304348,-365.76900763358776,-18.88106870229008,132.7140458015267,-0.0689655172413793,0.424287856071964,-0.232383808095952
2021-05-27 15:40:50.131073024+09:00,1622097650131.073,8.271739130434783,-2.358695652173913,11.869565217391305,-412.5170992366412,28.034961832061068,183.2025954198473,-0.0599700149925037,0.424287856071964,-0.2098950524737631
2021-05-27 15:40:50.141052160+09:00,1622097650141.0522,10.33695652173913,-5.423913043478261,11.869565217391305,-464.4407633587786,26.27923664122137,194.16442748091603,-0.0509745127436281,0.4302848575712144,-0.1739130434782608
2021-05-27 15:40:50.151031552+09:00,1622097650151.0315,5.663043478260869,-9.467391304347826,12.108695652173912,-500.6239694656489,16.98152671755725,215.2483969465649,-0.0449775112443778,0.4332833583208396,-0.1514242878560719
2021-05-27 15:40:50.161010688+09:00,1622097650161.0107,3.380434782608696,-16.76086956521739,14.434782608695652,-500.6239694656489,-7.445954198473282,206.9430534351145,-0.0149925037481259,0.4212893553223388,-0.1184407796101949
2021-05-27 15:40:50.170990080+09:00,1622097650170.99,4.0978260869565215,-15.858695652173912,13.66304347826087,-500.6239694656489,27.79068702290076,190.97358778625957,-0.0044977511244377,0.424287856071964,-0.0779610194902548
2021-05-27 15:40:50.180969216+09:00,1622097650180.9692,8.41304347826087,-18.48913043478261,16.77173913043478,-472.2728244274809,55.80595419847328,147.20259541984734,-0.0044977511244377,0.424287856071964,-0.0779610194902548
2021-05-27 15:40:50.190948608+09:00,1622097650190.9485,4.728260869565217,-17.76086956521739,13.293478260869565,-418.9751145038168,0.8593893129770995,103.8285496183206,0.0239880059970015,0.4002998500749625,0.0344827586206896
2021-05-27 15:40:50.200927488+09:00,1622097650200.9275,4.282608695652174,-14.554347826086955,16.065217391304348,-382.2117557251908,-18.82,74.28656488549619,0.0359820089955022,0.3808095952023987,0.0494752623688155
2021-05-27 15:40:50.210906880+09:00,1622097650210.907,6.445652173913043,-10.152173913043478,15.804347826086955,-358.8682442748091,-91.3848854961832,61.40106870229008,0.0509745127436281,0.3658170914542728,0.0854572713643178
2021-05-27 15:40:50.220886272+09:00,1622097650220.8862,5.021739130434782,6.684782608695652,17.608695652173914,-268.5476335877862,-93.01847328244274,109.30946564885495,0.0509745127436281,0.3433283358320839,0.1079460269865067
2021-05-27 15:40:50.230865408+09:00,1622097650230.8655,3.4891304347826084,-18.17391304347826,16.141304347826086,-216.8377099236641,-87.01847328244274,119.20259541984731,0.0674662668665667,0.3223388305847076,0.128935532233883
2021-05-27 15:40:50.240844800+09:00,1622097650240.8447,10.630434782608695,-14.967391304347826,21.57608695652174,23.834045801526717,-105.07954198473284,92.546106870229,0.0824587706146926,0.3178410794602698,0.1334332833583208
2021-05-27 15:40:50.250823936+09:00,1622097650250.824,11.554347826086955,-8.358695652173912,19.043478260869566,130.73480916030533,-71.88870229007634,52.95832061068702,0.0974512743628185,0.335832083958021,0.136431784107946
2021-05-27 15:40:50.260803328+09:00,1622097650260.8032,11.0,-1.1521739130434785,13.728260869565217,177.54396946564884,-42.16351145038168,11.64534351145038,0.1154422788605697,0.3478260869565217,0.1259370314842578
2021-05-27 15:40:50.270782464+09:00,1622097650270.7825,9.51086956521739,3.434782608695652,9.228260869565217,174.73480916030533,-12.972671755725193,-25.270687022900763,0.1094452773613193,0.3538230884557721,0.1229385307346326
2021-05-27 15:40:50.280761600+09:00,1622097650280.7617,7.956521739130435,4.304347826086956,6.869565217391304,168.23099236641218,3.103664122137405,-59.02641221374046,0.1199400299850075,0.3733133433283358,0.1124437781109445
2021-05-27 15:40:50.290740992+09:00,1622097650290.741,7.217391304347826,3.739130434782608,6.3478260869565215,166.91801526717555,17.973893129770993,-87.59129770992365,0.1019490254872563,0.3808095952023987,0.1079460269865067
2021-05-27 15:40:50.300720128+09:00,1622097650300.7202,6.641304347826087,2.402173913043478,6.782608695652174,172.91801526717555,31.424274809160305,-109.05694656488548,0.1004497751124437,0.3823088455772114,0.095952023988006
2021-05-27 15:40:50.310699776+09:00,1622097650310.6997,5.793478260869565,0.6739130434782609,7.467391304347826,188.7958778625954,43.11893129770992,-125.56076335877862,0.095952023988006,0.3988005997001499,0.088455772113943
2021-05-27 15:40:50.320678656+09:00,1622097650320.6787,4.717391304347826,-0.8043478260869565,8.043478260869565,212.3073282442748,51.576946564885496,-135.02641221374046,0.0899550224887556,0.4107946026986506,0.0779610194902548
2021-05-27 15:40:50.330658048+09:00,1622097650330.658,3.260869565217391,-1.5,8.097826086956522,237.7729770992366,52.279236641221374,-139.02641221374046,0.0779610194902548,0.4182908545727136,0.0569715142428785
2021-05-27 15:40:50.340637184+09:00,1622097650340.6372,1.6630434782608696,-1.2826086956521738,7.663043478260869,256.56687022900763,42.95099236641221,-137.3470229007633,0.0614692653673163,0.4392803598200899,0.0434782608695652
2021-05-27 15:40:50.350647040+09:00,1622097650350.647,-0.2608695652173913,-0.9565217391304348,7.173913043478261,266.6126717557252,22.5387786259542,-134.7363358778626,0.0554722638680659,0.4467766116941529,0.0194902548725637
2021-05-27 15:40:50.360595712+09:00,1622097650360.5957,-1.4130434782608696,-0.9456521739130436,7.010869565217391,269.8035114503817,-4.819999999999999,-130.5225954198473,0.04047976011994,0.464767616191904,0.0014992503748125
2021-05-27 15:40:50.370574848+09:00,1622097650370.575,-1.7717391304347825,-1.5652173913043477,7.315217391304348,271.3149618320611,-29.613893129770997,-119.77450381679388,0.0344827586206896,0.4812593703148425,-0.0179910044977511
2021-05-27 15:40:50.380554240+09:00,1622097650380.5542,-1.4021739130434785,-2.532608695652174,7.902173913043478,273.8951145038168,-47.980305343511446,-103.56076335877862,0.0239880059970015,0.4887556221889055,-0.0539730134932533
2021-05-27 15:40:50.390533376+09:00,1622097650390.5334,-0.2282608695652173,-3.858695652173913,8.717391304347826,278.9332824427481,-52.52992366412214,-84.70580152671755,0.032983508245877,0.4932533733133433,-0.08095952023988
2021-05-27 15:40:50.400512768+09:00,1622097650400.5127,0.8695652173913043,-4.945652173913043,9.293478260869565,284.23099236641224,-46.7436641221374,-67.69816793893129,0.0104947526236881,0.5097451274362819,-0.1019490254872563
2021-05-27 15:40:50.410491904+09:00,1622097650410.492,1.2391304347826086,-5.445652173913043,9.67391304347826,286.7195419847328,-40.545190839694655,-57.77450381679389,0.0044977511244377,0.5112443778110944,-0.1274362818590704
2021-05-27 15:40:50.420471296+09:00,1622097650420.4712,1.5217391304347825,-5.945652173913043,9.967391304347826,287.4065648854962,-37.3848854961832,-57.24015267175572,0.0119940029985007,0.512743628185907,-0.1499250374812593
2021-05-27 15:40:50.430450432+09:00,1622097650430.4504,1.858695652173913,-6.402173913043479,10.271739130434783,286.872213740458,-36.43832061068702,-64.64473282442748,0.0059970014992503,0.5082458770614693,-0.1754122938530734
2021-05-27 15:40:50.440429568+09:00,1622097650440.4297,2.282608695652174,-6.858695652173913,10.608695652173912,287.1317557251908,-34.02610687022901,-75.62183206106869,0.0134932533733133,0.5022488755622189,-0.1904047976011993
2021-05-27 15:40:50.450408960+09:00,1622097650450.409,2.467391304347826,-7.021739130434782,10.91304347826087,286.5363358778626,-30.33145038167939,-88.21725190839693,0.0059970014992503,0.4947526236881559,-0.1994002998500749
2021-05-27 15:40:50.460388096+09:00,1622097650460.3882,2.282608695652174,-7.032608695652174,11.25,283.16229007633586,-26.22458015267176,-100.14091603053434,0.0029985007496251,0.4992503748125937,-0.2308845577211394
2021-05-27 15:40:50.470367488+09:00,1622097650470.3674,1.815217391304348,-6.945652173913043,11.641304347826086,277.1928244274809,-23.01847328244275,-109.3928244274809,0.0059970014992503,0.4947526236881559,-0.2368815592203898
2021-05-27 15:40:50.480346624+09:00,1622097650480.3467,1.5,-7.228260869565217,12.391304347826086,268.2615267175573,-20.51465648854962,-114.49206106870228,0.0,0.5007496251874063,-0.2488755622188905
2021-05-27 15:40:50.490326016+09:00,1622097650490.326,1.5,-8.391304347826086,13.728260869565217,262.00198473282444,-15.659694656488549,-114.62946564885496,-0.0134932533733133,0.5007496251874063,-0.2638680659670165
2021-05-27 15:40:50.500305152+09:00,1622097650500.3052,1.4565217391304348,-10.021739130434783,15.054347826086955,260.5363358778626,-9.781832061068702,-109.89664122137404,-0.0044977511244377,0.5007496251874063,-0.272863568215892
2021-05-27 15:40:50.510284544+09:00,1622097650510.2844,1.0217391304347825,-11.195652173913045,15.869565217391305,261.2996946564885,-9.1406106870229,-103.13328244274808,-0.0149925037481259,0.5067466266866567,-0.3013493253373313
2021-05-27 15:40:50.520263680+09:00,1622097650520.2637,1.326086956521739,-12.58695652173913,16.358695652173914,262.32259541984735,-11.568091603053436,-96.0340458015267,-0.0149925037481259,0.5037481259370314,-0.3148425787106447
2021-05-27 15:40:50.530242816+09:00,1622097650530.243,2.543478260869565,-14.467391304347826,16.57608695652174,264.9332824427481,-7.99557251908397,-87.24015267175571,-0.0119940029985007,0.4977511244377811,-0.3388305847076461
2021-05-27 15:40:50.540222208+09:00,1622097650540.2222,4.021739130434782,-17.108695652173914,16.52173913043478,273.253893129771,3.576946564885497,-77.36229007633587,-0.025487256371814,0.505247376311844,-0.3718140929535232
2021-05-27 15:40:50.550201344+09:00,1622097650550.2014,5.130434782608695,-19.05434782608696,15.108695652173912,286.5058015267176,20.17236641221374,-67.68290076335877,-0.0269865067466266,0.5022488755622189,-0.3988005997001499
2021-05-27 15:40:50.560180992+09:00,1622097650560.181,5.25,-18.72826086956522,11.445652173913045,291.5745038167939,28.96625954198473,-60.29358778625954,-0.0194902548725637,0.4902548725637181,-0.4317841079460269
2021-05-27 15:40:50.570159872+09:00,1622097650570.16,4.902173913043479,-16.52173913043478,6.326086956521739,274.6126717557252,26.82885496183206,-54.46152671755725,-0.0269865067466266,0.4887556221889055,-0.4617691154422788
2021-05-27 15:40:50.580169728+09:00,1622097650580.1697,3.0543478260869565,-15.26086956521739,1.4565217391304348,235.83404580152668,3.51587786259542,-50.400458015267176,-0.032983508245877,0.4692653673163418,-0.4902548725637181
2021-05-27 15:40:50.590118400+09:00,1622097650590.1184,1.6956521739130437,-16.217391304347824,-2.597826086956521,195.22335877862596,-35.24748091603053,-41.34702290076336,-0.025487256371814,0.4632683658170914,-0.52023988005997
2021-05-27 15:40:50.600097536+09:00,1622097650600.0977,-0.1956521739130434,-18.380434782608692,-5.5,162.61267175572516,-80.33145038167939,-33.34702290076336,-0.032983508245877,0.4482758620689655,-0.5367316341829085
2021-05-27 15:40:50.610076928+09:00,1622097650610.077,-0.6195652173913043,-19.130434782608692,-8.184782608695652,130.84167938931296,-109.85816793893127,-32.76687022900763,-0.0464767616191904,0.4362818590704647,-0.545727136431784
2021-05-27 15:40:50.620056064+09:00,1622097650620.0562,0.8043478260869565,-18.543478260869566,-10.543478260869565,89.62030534351145,-100.438320610687,-33.102748091603054,-0.0419790104947526,0.4227886056971514,-0.5487256371814093
2021-05-27 15:40:50.630035456+09:00,1622097650630.0354,3.8478260869565215,-16.82608695652174,-12.152173913043478,31.330229007633587,-45.33908396946565,-27.591297709923666,-0.0314842578710644,0.4062968515742128,-0.5712143928035982
2021-05-27 15:40:50.640014592+09:00,1622097650640.0146,5.445652173913043,-15.597826086956522,-11.76086956521739,-35.387328244274805,27.057862595419845,-14.14091603053435,-0.0494752623688155,0.409295352323838,-0.5592203898050975
2021-05-27 15:40:50.649993984+09:00,1622097650649.994,1.1521739130434785,-12.380434782608695,-7.83695652173913,-189.32625954198477,36.17236641221374,4.256030534351145,-0.0614692653673163,0.4077961019490255,-0.5592203898050975
2021-05-27 15:40:50.659973120+09:00,1622097650659.9731,0.5869565217391304,-18.793478260869566,-15.619565217391305,-261.20412213740457,6.721984732824428,-8.095114503816793,-0.0584707646176911,0.409295352323838,-0.5502248875562219
2021-05-27 15:40:50.669952512+09:00,1622097650669.9524,10.51086956521739,4.032608695652174,-1.826086956521739,-265.17358778625953,38.35557251908397,-36.27832061068703,-0.047976011994003,0.4272863568215891,-0.5442278860569715
2021-05-27 15:40:50.679931648+09:00,1622097650679.9316,18.26086956521739,7.619565217391304,21.663043478260867,-309.7232061068702,79.91282442748091,51.49267175572519,-0.0524737631184407,0.4317841079460269,-0.5232383808095952
2021-05-27 15:40:50.689910784+09:00,1622097650689.911,0.4782608695652174,-7.369565217391304,16.58695652173913,-400.71557251908393,89.66854961832061,97.38580152671756,-0.0389805097451274,0.4512743628185907,-0.5172413793103449
2021-05-27 15:40:50.699889920+09:00,1622097650699.89,-7.380434782608695,-18.78260869565217,11.434782608695652,-314.94458015267173,81.54641221374045,73.47740458015268,-0.025487256371814,0.4767616191904048,-0.4977511244377811
2021-05-27 15:40:50.709869312+09:00,1622097650709.8694,-2.315217391304348,-19.34782608695652,20.72826086956521,-268.1048854961832,175.36320610687022,133.78274809160305,-0.0149925037481259,0.4902548725637181,-0.4662668665667166
2021-05-27 15:40:50.719848704+09:00,1622097650719.8486,-6.58695652173913,-19.880434782608692,16.706521739130434,-89.64687022900763,67.8975572519084,74.54610687022901,0.0014992503748125,0.4962518740629685,-0.4587706146926537
2021-05-27 15:40:50.729827840+09:00,1622097650729.828,8.054347826086957,-7.902173913043478,13.75,-69.09725190839694,76.66091603053435,46.65297709923664,0.0179910044977511,0.5217391304347826,-0.4497751124437781
2021-05-27 15:40:50.739807232+09:00,1622097650739.8071,-2.793478260869565,-4.532608695652174,13.358695652173912,-35.265190839694654,34.8593893129771,25.6606106870229,0.0224887556221889,0.5172413793103449,-0.4617691154422788
2021-05-27 15:40:50.749786368+09:00,1622097650749.7864,3.8369565217391295,-2.7717391304347827,10.478260869565217,-42.77664122137404,28.26396946564885,22.088091603053435,0.025487256371814,0.5247376311844077,-0.4542728635682159
2021-05-27 15:40:50.759765504+09:00,1622097650759.7656,7.75,-5.663043478260869,9.08695652173913,-18.02854961832061,36.66091603053435,24.53083969465649,0.0314842578710644,0.5142428785607196,-0.457271364317841
2021-05-27 15:40:50.769744896+09:00,1622097650769.7449,1.8369565217391304,-3.858695652173913,10.228260869565217,-11.70793893129771,27.775419847328244,18.286564885496183,0.0359820089955022,0.5232383808095952,-0.4527736131934032
2021-05-27 15:40:50.779724032+09:00,1622097650779.724,4.021739130434782,-3.4565217391304346,9.847826086956522,-7.03618320610687,20.386106870229007,13.355267175572518,0.0359820089955022,0.5292353823088456,-0.4512743628185907
2021-05-27 15:40:50.789703424+09:00,1622097650789.7034,3.652173913043478,-3.217391304347826,9.641304347826086,5.238625954198473,21.14946564885496,15.767480916030534,0.0494752623688155,0.52023988005997,-0.4527736131934032
2021-05-27 15:40:50.799682560+09:00,1622097650799.6826,3.3260869565217392,-3.010869565217391,9.543478260869565,2.29206106870229,14.294503816793892,11.721679389312976,0.0359820089955022,0.5352323838080959,-0.4527736131934032
2021-05-27 15:40:50.809692416+09:00,1622097650809.6924,3.097826086956521,-3.0217391304347827,9.630434782608695,2.8722137404580157,12.034961832061068,8.362900763358779,0.0509745127436281,0.5307346326836582,-0.457271364317841
2021-05-27 15:40:50.819641088+09:00,1622097650819.641,3.0,-3.0217391304347827,9.576086956521738,3.4981679389312976,11.073129770992365,6.240763358778626,0.0494752623688155,0.5322338830584707,-0.4527736131934032
2021-05-27 15:40:50.829620480+09:00,1622097650829.6204,2.793478260869565,-2.8369565217391304,9.75,4.750076335877862,9.14946564885496,4.194961832061068,0.0509745127436281,0.5232383808095952,-0.4497751124437781
2021-05-27 15:40:50.839599616+09:00,1622097650839.5996,3.0543478260869565,-2.641304347826087,9.771739130434783,6.001984732824427,8.874656488549617,4.3781679389312975,0.0494752623688155,0.5307346326836582,-0.4542728635682159
2021-05-27 15:40:50.849578752+09:00,1622097650849.5789,3.010869565217391,-2.6739130434782608,9.75,4.765343511450381,6.645648854961832,1.3552671755725192,0.0524737631184407,0.5247376311844077,-0.4437781109445277
2021-05-27 15:40:50.859558144+09:00,1622097650859.558,3.0217391304347827,-2.7065217391304346,9.728260869565217,4.215725190839694,5.439541984732824,0.6377099236641223,0.0524737631184407,0.5307346326836582,-0.457271364317841
2021-05-27 15:40:50.869537280+09:00,1622097650869.5374,3.0,-2.5543478260869565,9.782608695652174,2.673740458015267,3.317404580152672,-0.5989312977099235,0.0629685157421289,0.5247376311844077,-0.464767616191904
2021-05-27 15:40:50.879516672+09:00,1622097650879.5166,3.152173913043478,-2.391304347826087,9.695652173913045,1.4829007633587783,1.9586259541984736,-0.3546564885496182,0.0509745127436281,0.5262368815592203,-0.4617691154422788
2021-05-27 15:40:50.889495808+09:00,1622097650889.4958,3.0760869565217392,-2.369565217391304,9.75,-0.761374045801527,0.950992366412214,-0.2172519083969464,0.0599700149925037,0.5292353823088456,-0.4602698650674662
2021-05-27 15:40:50.899475200+09:00,1622097650899.475,3.0760869565217392,-2.402173913043478,9.826086956521738,-2.2422900763358777,1.0883969465648855,-0.6294656488549617,0.0539730134932533,0.527736131934033,-0.4602698650674662
2021-05-27 15:40:50.909454336+09:00,1622097650909.4543,3.293478260869565,-2.4239130434782608,9.619565217391305,-3.784274809160305,-0.6520610687022897,-0.7516030534351144,0.0614692653673163,0.5217391304347826,-0.4557721139430284
2021-05-27 15:40:50.919433472+09:00,1622097650919.4336,3.152173913043478,-2.358695652173913,9.684782608695652,-6.059083969465648,-1.2780152671755722,0.1949618320610688,0.0494752623688155,0.5337331334332833,-0.4632683658170914
2021-05-27 15:40:50.929412864+09:00,1622097650929.4128,3.369565217391304,-2.532608695652174,9.641304347826086,-5.631603053435114,0.7067175572519087,-0.5531297709923663,0.0494752623688155,0.527736131934033,-0.4632683658170914
